"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_437457,hCoV-19/USA/IN-Lilly-IPB0170-16bc18/2020,North America / USA / Indiana / Indianapolis,2020-04-06,"Clinical Diagnostics Laboratory, Diagnostic & Experimental Pathology, Lilly Research Laboratories","Clinical Diagnostics Laboratory, Diagnostic & Experimental Pathology, Lilly Research Laboratories","Tim Holzer, Mayuri Vaidya, Angie Fulford, Sam McNeely, Rachael Redmond, Phil Ebert, John Calley, Leslie ONeill Reising, Pat Finnegan, Erin Wray, John McElwee, Jeff Fill, Joe Oakley, Andrew Schade"
EPI_ISL_428804,hCoV-19/USA/NY-NYUMC290/2020,North America / USA / New York,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_428805,hCoV-19/USA/NY-NYUMC291/2020,North America / USA / New York / Queens,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_429628,hCoV-19/USA/UN-UW-4645/2020,North America / USA,2020-04-06,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_431081,hCoV-19/USA/CT-Yale-102/2020,North America / USA / Connecticut,2020-04-06,Yale COVID-19 Biorepository,Grubaugh Lab - Yale School of Public Health,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Cole Jensen, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh"
EPI_ISL_427630,hCoV-19/USA/NY-NYUMC230/2020,North America / USA / New York / Staten Island,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_427631,hCoV-19/USA/NY-NYUMC231/2020,North America / USA / New York / Staten Island,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_427632,hCoV-19/USA/NY-NYUMC232/2020,North America / USA / New York / Queens,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_427633,hCoV-19/USA/NY-NYUMC233/2020,North America / USA / New York / Brooklyn,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_427634,hCoV-19/USA/NY-NYUMC235/2020,North America / USA / New York / Brooklyn,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_427637,hCoV-19/USA/NY-NYUMC238/2020,North America / USA / New York / Queens,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_427638,hCoV-19/USA/NY-NYUMC239/2020,North America / USA / New York / Brooklyn,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_427639,hCoV-19/USA/NY-NYUMC240/2020,North America / USA / New York / Queens,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_427641,hCoV-19/USA/NY-NYUMC242/2020,North America / USA / New York / Brooklyn,2020-04-06,NYU Langone Health,"Departments of Pathology and Medicine, New York University School of Medicine","Maria Aguero-Rosenfeld, Brendan Belovarac, Margaret Black, Ludovic Boytard, John Cadley, Paolo Cotzia, John Chen, Dacia Dimartino, Xiaojun Feng, Tatyana Gindin, Emily Guzman, Adriana Heguy, Megan Hogan, Emily Huang, George Jour, Andrew Lytle, Christian Marier, Matthew T. Maurano, Mark J. Mulligan, Peter Meyn, Iman Osman, Jared Pinnell, Vanessa Raabe, Sitharam Ramaswami, Amy Rapkiewicz, Marie Samanovic-Golden, Antonio Serrano, Guomiao Shen, Matija Snuderl, Theodore Vougiouklakis, Nick Vulpescu, Gael Westby, Paul Zappile, Yutong Zhang"
EPI_ISL_436575,hCoV-19/USA/WI-UW-281/2020,North America / USA / Wisconsin / Greater Milwaukee Area,2020-04-06,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_436576,hCoV-19/USA/WI-UW-282/2020,North America / USA / Wisconsin / Greater Milwaukee Area,2020-04-06,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_436577,hCoV-19/USA/WI-UW-283/2020,North America / USA / Wisconsin / Greater Milwaukee Area,2020-04-06,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_436579,hCoV-19/USA/WI-UW-285/2020,North America / USA / Wisconsin / Milwaukee,2020-04-06,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_436580,hCoV-19/USA/WI-UW-286/2020,North America / USA / Wisconsin / Greater Milwaukee Area,2020-04-06,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_436581,hCoV-19/USA/WI-UW-287/2020,North America / USA / Wisconsin / Greater Milwaukee Area,2020-04-06,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_437051,hCoV-19/USA/CA-CZB-1051/2020,North America / USA / California,2020-04-06,County of Santa Clara Public Health,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_437055,hCoV-19/USA/CA-CZB-1055/2020,North America / USA / California,2020-04-06,County of Santa Clara Public Health,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_427455,hCoV-19/USA/WI-148/2020,North America / USA / Wisconsin,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_427456,hCoV-19/USA/WI-149/2020,North America / USA / Wisconsin,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_430907,hCoV-19/USA/CT-UW-5595/2020,North America / USA / Connecticut,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430908,hCoV-19/USA/CT-UW-5599/2020,North America / USA / Connecticut,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430916,hCoV-19/USA/UN-UW-5742/2020,North America / USA,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430920,hCoV-19/USA/WA-UW-5756/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430928,hCoV-19/USA/WA-UW-5879/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430929,hCoV-19/USA/WA-UW-5884/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430930,hCoV-19/USA/WA-UW-5911/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430931,hCoV-19/USA/WA-UW-5932/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_430932,hCoV-19/USA/WA-UW-5947/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_434612,hCoV-19/USA/WI-UW-266/2020,North America / USA / Wisconsin,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, et al. AIDS Vaccine Research Laboratories"
EPI_ISL_437523,hCoV-19/USA/OR-OHSU023-CV23/2020,North America / USA / Oregon / Multnomah County,2020-04-07,OHSU Lab Services Molecular Microbiology Lab,Oregon SARS-CoV-2 Genome Sequencing Center,"Brendan L. O'Connell, Ruth V. Nichols, Alec J. Hirsch, Guang Fan, Daniel N. Streblow, William B. Messer, Andrew C. Adey, Benjamin N. Bimber, Brian J. O’Roak"
EPI_ISL_437574,hCoV-19/USA/CA-SR0228/2020,North America / USA / California / San Diego,2020-04-07,Scripps Medical Laboratory,Andersen lab at Scripps Research,"SEARCH Alliance San Diego with Michael Quigley, Ellen Stefanski, Ian Mchardy"
EPI_ISL_427429,hCoV-19/USA/WI-122/2020,North America / USA / Wisconsin,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_427431,hCoV-19/USA/WI-124/2020,North America / USA / Wisconsin,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_427432,hCoV-19/USA/WI-125/2020,North America / USA / Wisconsin,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_427434,hCoV-19/USA/WI-127/2020,North America / USA / Wisconsin,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_427435,hCoV-19/USA/WI-128/2020,North America / USA / Wisconsin,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_427448,hCoV-19/USA/WI-141/2020,North America / USA / Wisconsin,2020-04-07,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,University of Wisconsin-Madison AIDS Vaccine Research Laboratories,"Gage Moreno, Katarina Braun, AIDS Vaccine Research Laboratories"
EPI_ISL_428403,hCoV-19/USA/CT-Yale-107/2020,North America/ USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository ,Grubaugh Lab - Yale School of Public Health ,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Cole Jensen, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh "
EPI_ISL_428746,hCoV-19/USA/CT-Yale-082/2020,North America / USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository,Grubaugh Lab - Yale School of Public Health,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Cole Jensen, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh"
EPI_ISL_428748,hCoV-19/USA/CT-Yale-089/2020,North America / USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository,Grubaugh Lab - Yale School of Public Health,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Cole Jensen, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh"
EPI_ISL_428750,hCoV-19/USA/CT-Yale-099/2020,North America / USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository,Grubaugh Lab - Yale School of Public Health,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Cole Jensen, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh"
EPI_ISL_435703,hCoV-19/USA/CT-Yale-105/2020,North America / USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository,Grubaugh Lab - Yale School of Public Health,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Cole Jensen, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh"
EPI_ISL_435704,hCoV-19/USA/CT-Yale-106/2020,North America / USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository,Grubaugh Lab - Yale School of Public Health,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Cole Jensen, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh"
EPI_ISL_436903,hCoV-19/USA/UT-01216/2020,North America / USA / Utah,2020-04-07,Utah Public Health Laboratory,Utah Public Health Laboratory,"Erin Young, Kelly Oakeson"
EPI_ISL_436905,hCoV-19/USA/UT-01218/2020,North America / USA / Utah,2020-04-07,Utah Public Health Laboratory,Utah Public Health Laboratory,"Erin Young, Kelly Oakeson"
EPI_ISL_436946,hCoV-19/USA/LA-BIE-078/2020,North America / USA / LA,2020-04-07,Ochsner Health,"Bioinfoexperts, LLC","Amy Feehan, David J. Nolan, Rebecca Rose, Sissy Cross, David Moraga Amador, Tong Yang, Luke Caruso, Wayra Navia, Lydia Von Borstel, Xiao Hui Zhou, Julia-Garcia-Diaz, Susanna L. Lamers"
EPI_ISL_437369,hCoV-19/USA/MN-MDH-398/2020,North America / USA,2020-04-07,"Minnesota Department of Health, Public Health Laboratory","Minnesota Department of Health, Public Health Laboratory","Matt Plumb, Jacob Garfin, and Xiong Wang"
EPI_ISL_428394,hCoV-19/USA/CT-Yale-086/2020,North America / USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository ,Grubaugh Lab - Yale School of Public Health ,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh "
EPI_ISL_428395,hCoV-19/USA/CT-Yale-091/2020,North America / USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository ,Grubaugh Lab - Yale School of Public Health ,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh "
EPI_ISL_428396,hCoV-19/USA/CT-Yale-092/2020,North America / USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository ,Grubaugh Lab - Yale School of Public Health ,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh "
EPI_ISL_428397,hCoV-19/USA/CT-Yale-094/2020,North America / USA / Connecticut,2020-04-07,Yale COVID-19 Biorepository ,Grubaugh Lab - Yale School of Public Health ,"Joseph Fauver, Tara Alpert, Anderson Brito, Anne Wyllie, Chantal Vogels, Mary Petrone, Chaney Kalinich, Isabel Ott, Arnau Casanovas, Catherine Muenker, Adam Moore, Alice Lu, Maria Tokuyama, Patrick Wong, Peiwen Lu, Saad Omer, Richard Martinello, Allison Nelson, Shelli Farhadian, Akiko Iwasaki, Charlese Dela Cruz, Albert Ko, Nathan Grubaugh "
EPI_ISL_429634,hCoV-19/USA/WA-UW-4892/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_429636,hCoV-19/USA/WA-UW-4921/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_429637,hCoV-19/USA/WA-UW-4925/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_429638,hCoV-19/USA/WA-UW-4999/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_429639,hCoV-19/USA/WA-UW-5025/2020,North America / USA / Washington,2020-04-07,UW Virology Lab,UW Virology Lab,"Pavitra Roychoudhury, Hong Xie, Keith Jerome, Alexander Greninger"
EPI_ISL_435393,hCoV-19/USA/UT-0896/2020,North America / USA / Utah,2020-04-07,Utah Public Health Laboratory,Utah Public Health Laboratory,"Erin Young, Kelly Oakeson"
EPI_ISL_436654,hCoV-19/USA/CA-CZB-1013/2020,North America / USA / California / Santa Clara County,2020-04-07,County of Santa Clara Public Health Department,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_436655,hCoV-19/USA/CA-CZB-1014/2020,North America / USA / California / Santa Clara County,2020-04-07,County of Santa Clara Public Health Department,Chan-Zuckerberg Biohub,CZB Cliahub Consortium
EPI_ISL_437400,hCoV-19/USA/VA-DCLS-0184/2020,North America / USA / Virginia,2020-04-07,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_437401,hCoV-19/USA/VA-DCLS-0185/2020,North America / USA / Virginia,2020-04-07,Division of Consolidated Laboratories,Division of Consolidated Laboratories,Division of Consolidated Laboratories
EPI_ISL_437458,hCoV-19/USA/IN-Lilly-IPB0170-15bc12/2020,North America / USA / Indiana / Indianapolis,2020-04-07,"Clinical Diagnostics Laboratory, Diagnostic & Experimental Pathology, Lilly Research Laboratories","Clinical Diagnostics Laboratory, Diagnostic & Experimental Pathology, Lilly Research Laboratories","Tim Holzer, Mayuri Vaidya, Angie Fulford, Sam McNeely, Rachael Redmond, Phil Ebert, John Calley, Leslie ONeill Reising, Pat Finnegan, Erin Wray, John McElwee, Jeff Fill, Joe Oakley, Andrew Schade"
