"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_427120,hCoV-19/Australia/VIC863/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427122,hCoV-19/Australia/VIC867/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427123,hCoV-19/Australia/VIC868/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427124,hCoV-19/Australia/VIC869/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427125,hCoV-19/Australia/VIC870/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427126,hCoV-19/Australia/VIC871/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427128,hCoV-19/Australia/VIC873/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427129,hCoV-19/Australia/VIC874/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427130,hCoV-19/Australia/VIC875/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427131,hCoV-19/Australia/VIC876/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427132,hCoV-19/Australia/VIC877/2020,Oceania / Australia / Victoria,2020-04-05,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427133,hCoV-19/Australia/VIC878/2020,Oceania / Australia / Victoria,2020-04-06,Microbiological Diagnostic Unit Public Health Laboratory,Microbiological Diagnostic Unit Public Health Laboratory,"Seemann T., Schultz M., Sait, M., Sherry, N."
EPI_ISL_427134,hCoV-19/Australia/VIC879/2020,Oceania / Australia / Victoria,2020-04-06,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427135,hCoV-19/Australia/VIC881/2020,Oceania / Australia / Victoria,2020-04-06,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427136,hCoV-19/Australia/VIC883/2020,Oceania / Australia / Victoria,2020-04-06,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427139,hCoV-19/Australia/VIC886/2020,Oceania / Australia / Victoria,2020-04-06,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427140,hCoV-19/Australia/VIC887/2020,Oceania / Australia / Victoria,2020-04-06,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427143,hCoV-19/Australia/VIC891/2020,Oceania / Australia / Victoria,2020-04-06,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427144,hCoV-19/Australia/VIC892/2020,Oceania / Australia / Victoria,2020-04-06,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427145,hCoV-19/Australia/VIC893/2020,Oceania / Australia / Victoria,2020-04-06,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427148,hCoV-19/Australia/VIC898/2020,Oceania / Australia / Victoria,2020-04-08,Microbiological Diagnostic Unit Public Health Laboratory,Microbiological Diagnostic Unit Public Health Laboratory,"Seemann T., Schultz M., Sait, M., Sherry, N."
EPI_ISL_427149,hCoV-19/Australia/VIC899/2020,Oceania / Australia / Victoria,2020-04-08,Microbiological Diagnostic Unit Public Health Laboratory,Microbiological Diagnostic Unit Public Health Laboratory,"Seemann T., Schultz M., Sait, M., Sherry, N."
EPI_ISL_427150,hCoV-19/Australia/VIC915/2020,Oceania / Australia / Victoria,2020-03-26,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427151,hCoV-19/Australia/VIC916/2020,Oceania / Australia / Victoria,2020-03-26,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427153,hCoV-19/Australia/VIC920/2020,Oceania / Australia / Victoria,2020-03-27,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427154,hCoV-19/Australia/VIC922/2020,Oceania / Australia / Victoria,2020-03-28,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427155,hCoV-19/Australia/VIC927/2020,Oceania / Australia / Victoria,2020-03-30,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427157,hCoV-19/Australia/VIC929/2020,Oceania / Australia / Victoria,2020-03-30,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427159,hCoV-19/Australia/VIC931/2020,Oceania / Australia / Victoria,2020-03-30,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427160,hCoV-19/Australia/VIC932/2020,Oceania / Australia / Victoria,2020-03-31,Victorian Infectious Diseases Reference Laboratory (VIDRL),"Microbiological Diagnostic Unit Public Health Laboratory and Victorian Infectious Diseases Reference Laboratory, Doherty Institute","Caly L., Seemann T., Sait, M., Schultz M., Druce J., Sherry, N."
EPI_ISL_427643,hCoV-19/Australia/NSW219/2020,Oceania / Australia / New South Wales / Sydney,2020-02-28,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427644,hCoV-19/Australia/NSW217/2020,Oceania / Australia / New South Wales / Sydney,2020-03-02,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427645,hCoV-19/Australia/NSW65/2020,Oceania / Australia / New South Wales / Sydney,2020-03-05,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427646,hCoV-19/Australia/NSW66/2020,Oceania / Australia / New South Wales / Sydney,2020-03-04,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427647,hCoV-19/Australia/NSW155/2020,Oceania / Australia / New South Wales / Sydney,2020-03-06,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427648,hCoV-19/Australia/NSW152/2020,Oceania / Australia / New South Wales / Sydney,2020-03-06,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427649,hCoV-19/Australia/NSW22/2020,Oceania / Australia / New South Wales / Sydney,2020-03-03,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427650,hCoV-19/Australia/NSW23/2020,Oceania / Australia / New South Wales / Sydney,2020-03-04,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Timms V, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427651,hCoV-19/Australia/NSW29/2020,Oceania / Australia / New South Wales / Sydney,2020-03-08,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427652,hCoV-19/Australia/NSW154/2020,Oceania / Australia / New South Wales / Sydney,2020-03-09,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Lam C, Gray K, Timms, V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427653,hCoV-19/Australia/NSW153/2020,Oceania / Australia / New South Wales / Sydney,2020-03-08,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427654,hCoV-19/Australia/NSW33/2020,Oceania / Australia / New South Wales / Sydney,2020-03-06,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427655,hCoV-19/Australia/NSW34/2020,Oceania / Australia / New South Wales / Sydney,2020-03-11,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427656,hCoV-19/Australia/NSW102/2020,Oceania / Australia / New South Wales / Sydney,2020-03-11,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427657,hCoV-19/Australia/NSW103/2020,Oceania / Australia / New South Wales / Sydney,2020-03-10,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427658,hCoV-19/Australia/NSW46/2020,Oceania / Australia / New South Wales / Sydney,2020-03-10,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Sim E, Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427659,hCoV-19/Australia/NSW49/2020,Oceania / Australia / New South Wales / Sydney,2020-03-10,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427660,hCoV-19/Australia/NSW51/2020,Oceania / Australia / New South Wales / Sydney,2020-03-10,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427661,hCoV-19/Australia/NSW111/2020,Oceania / Australia / New South Wales / Sydney,2020-03-16,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Sim E, Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427662,hCoV-19/Australia/NSW59/2020,Oceania / Australia / New South Wales / Sydney,2020-03-17,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Lam C, Gray K, Timms, V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427663,hCoV-19/Australia/NSW60/2020,Oceania / Australia / New South Wales / Sydney,2020-03-17,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427664,hCoV-19/Australia/NSW63/2020,Oceania / Australia / New South Wales / Sydney,2020-03-17,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427665,hCoV-19/Australia/NSW218/2020,Oceania / Australia / New South Wales / Sydney,2020-03-11,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427666,hCoV-19/Australia/NSW112/2020,Oceania / Australia / New South Wales / Sydney,2020-03-15,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427667,hCoV-19/Australia/NSW177/2020,Oceania / Australia / New South Wales / Sydney,2020-03-23,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Timms V, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427668,hCoV-19/Australia/NSW174/2020,Oceania / Australia / New South Wales / Sydney,2020-03-21,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Lam C, Gray K, Timms, V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427669,hCoV-19/Australia/NSW119/2020,Oceania / Australia / New South Wales / Sydney,2020-03-22,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427670,hCoV-19/Australia/NSW178/2020,Oceania / Australia / New South Wales / Sydney,2020-03-21,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427671,hCoV-19/Australia/NSW212/2020,Oceania / Australia / New South Wales / Sydney,2020-03-21,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Bachmann N, Rockett R, Lam C, Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427672,hCoV-19/Australia/NSW95/2020,Oceania / Australia / New South Wales / Sydney,2020-03-23,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
EPI_ISL_427673,hCoV-19/Australia/NSW135/2020,Oceania / Australia / New South Wales / Sydney,2020-03-22,Centre for Infectious Diseases and Microbiology Public Health,NSW Health Pathology - Institute of Clinical Pathology and Medical Research; Westmead Hospital; University of Sydney,"Gray K, Timms V, Gall M, Arnott A, Sadsad R, Draper J, Sim E, Bachmann N, Rockett R, Lam C, Carter I, Holmes EC, O’Sullivan MV, Byun R, Sintchenko V, Chen SC, Eden JS, Maddocks S, Kok J, Propenko M, Sorrell T, Chang S, Basile K, Dwyer DE for the 2019-nCoV Study Group"
