"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_457827,hCoV-19/Kenya/NIC_059/2020,Africa / Kenya,2020-03,National Public Health Laboratory,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457828,hCoV-19/Kenya/NIC_084/2020,Africa / Kenya,2020-03,National Public Health Laboratory,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457829,hCoV-19/Kenya/NIC_087/2020,Africa / Kenya,2020-03,National Public Health Laboratory,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457833,hCoV-19/Kenya/NIC_187/2020,Africa / Kenya,2020-03,National Public Health Laboratory,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457843,hCoV-19/Kenya/NIC_569/2020,Africa / Kenya,2020-03,National Public Health Laboratory,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457854,hCoV-19/Kenya/P1132/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457867,hCoV-19/Kenya/P1667/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457868,hCoV-19/Kenya/P169/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457875,hCoV-19/Kenya/P230/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457884,hCoV-19/Kenya/P2601/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457897,hCoV-19/Kenya/P3045/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457906,hCoV-19/Kenya/P3343/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457913,hCoV-19/Kenya/P505/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457915,hCoV-19/Kenya/P572/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457920,hCoV-19/Kenya/P629/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457921,hCoV-19/Kenya/P703/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_457928,hCoV-19/Kenya/P842/2020,Africa / Kenya,2020-04,KEMRI-CGMR-C,KEMRI-Wellcome Trust Research Programme/KEMRI-CGMR-C Kilifi,Githinji G. et al 2020
EPI_ISL_458150,hCoV-19/Morocco/15N/2020,Africa / Morocco / Casablanca,2020-05-15,ANOUAL,ANOUAL ,"Jouali Farah, El Ansari Fatima Zahra, Marchoudi Nabila,  Kasmi Yassine, Chenaoui Mohamed, El Aliani Aissam, Benhida Rachid, Azami Nawfel, Kitane Driss Lahlou, Loukman Salma, Fekkak Jamal"
EPI_ISL_458286,hCoV-19/Tunisia/MHT_2/2020,Africa / Tunisia / Ben Arous,2020-03-24,unknown,Bundeswehr Institute of Microbiology,"Handrick,S., Bestehorn-Willmann,M.S., Eckstein,S., Walter,M.C., Antwerpen,M.H., Rehn,A., Naija,H., Stoecker,K., Woelfel,R. and Ben Moussa,M."
EPI_ISL_459965,hCoV-19/Morocco/6887/2020,Africa / Morocco,2020-03-03,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459966,hCoV-19/Morocco/6888/2020,Africa / Morocco,2020-03-15,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459967,hCoV-19/Morocco/6889/2020,Africa / Morocco,2020-03-15,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459968,hCoV-19/Morocco/6890/2020,Africa / Morocco,2020-03-17,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459972,hCoV-19/Morocco/6894/2020,Africa / Morocco,2020-03-20,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459973,hCoV-19/Morocco/6895/2020,Africa / Morocco,2020-03-20,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459974,hCoV-19/Morocco/6896/2020,Africa / Morocco,2020-03-20,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459975,hCoV-19/Morocco/6897/2020,Africa / Morocco,2020-03-21,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459976,hCoV-19/Morocco/6898/2020,Africa / Morocco,2020-03-16,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459977,hCoV-19/Morocco/6899/2020,Africa / Morocco,2020-04-21,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459978,hCoV-19/Morocco/6900/2020,Africa / Morocco,2020-04-20,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459979,hCoV-19/Morocco/6901/2020,Africa / Morocco,2020-04-19,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459980,hCoV-19/Morocco/6902/2020,Africa / Morocco,2020-04-19,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459981,hCoV-19/Morocco/6903/2020,Africa / Morocco,2020-04-19,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459982,hCoV-19/Morocco/6904/2020,Africa / Morocco,2020-04-18,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459983,hCoV-19/Morocco/6905/2020,Africa / Morocco,2020-04-21,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_459984,hCoV-19/Morocco/6906/2020,Africa / Morocco,2020-04-06,Institut Pasteur du Maroc,Institut Pasteur du Maroc,"Marion Barbet, Sylvie Behillil, Méline Bizard, Angela Brisebarre, Camille Capel, Etienne Simon-Lorière, Vincent Enouf, Maud Vanpeene, Sylvie van der Werf, Latifa Anga, Abdellah Faouzi, Anass Abbad, Mjid Eloualid, Jalal Nourlil, Anderrahmane Maaroufi"
EPI_ISL_462992,hCoV-19/Nigeria/NG57752/2020,Africa / Nigeria,2020-03,unknown,Director General,"Saibu,J.O., Onwuamah,C.K., Okwuraiwe,A.P., Amoo,O.S., Salu,O.B., Ige,F.A., Liboro,G., Odewale,E., Adesegun,A., Abosede,O., Ahmed,R., Sokei,J., Oyefolu,A., Adegbola,R., Salako,B., Omilabu,S. and Audu,R."
EPI_ISL_463001,hCoV-19/Tunisia/COV0010-12/2020,Africa / Tunisia,2020-03-18,unknown,Clinical virology,"Fares,W., Triki,H."
EPI_ISL_463002,hCoV-19/Tunisia/COV0880/2020,Africa / Tunisia,2020-03-28,unknown,Clinical virology,"Fares,W., Triki,H."
EPI_ISL_463003,hCoV-19/Tunisia/COV1339/2020,Africa / Tunisia,2020-03-30,unknown,Clinical virology,"Fares,W., Triki,H."
EPI_ISL_463004,hCoV-19/Tunisia/COV1663/2020,Africa / Tunisia,2020-04-01,unknown,Clinical virology,"Fares,W., Triki,H."
EPI_ISL_463005,hCoV-19/Tunisia/COV0425/2020,Africa / Tunisia,2020-03-27,unknown,Clinical virology,"Fares,W., Triki,H."
EPI_ISL_463006,hCoV-19/Tunisia/COV1482/2020,Africa / Tunisia,2020-03-31,unknown,Clinical virology,"Fares,W., Triki,H."
