"We gratefully acknowledge the authors, originating and submitting laboratories of the sequences from GISAID’s EpiFlu™ Database on which this research is based. The list is detailed below.",,,,,,
All submitters of data may be contacted directly via www.gisaid.org,,,,,,
Accession ID,Virus name,Location,Collection date,Originating lab,Submitting lab,Authors
EPI_ISL_455027,hCoV-19/India/GBRC130/2020,Asia / India / Gujarat / Vadodara,2020-05-02,"Government Medical College, Vadodara",Gujarat Biotechnology Research Centre,"Pinal Trivedi, Maharshi Pandya, Amit Kanani, Nidhi Patel, Nitin Savaliya, Raghawendra Kumar, Dinesh Kumar, Zuber Saiyed, Komal Patel, Labdhi Pandya, Snehal Bagatharia, Tanuja Javadekar , R N Daveshwar, Ramesh Pandit, Tejas Shah, Ankit Hinsu, Pritesh Sabara, Apurvasinh Puvar, Janvi Raval, Zarna Patel, Monika Gandhi, Pragya Sharma, Bhavesh Modi, Gaurishankar Shrimali, R D Dixit, A M Kadri, Umang Mishra, Chaitanya Joshi, Madhvi Joshi,"
EPI_ISL_455478,hCoV-19/India/RMRC49/2020,Asia / India / Odisha,2020-04-09,"REGIONAL VRDL,ICMR-RMRC BBSR","Immunogenomics group, Institute of Life Sciences, Bhubaneswar","Sunil Raghav, Jyotirmayee Turuk, Arup Ghosh, Atimukta Jha, Viplov K. Biswas, Swati Madhulika, Manasi Priyadarshini,  Shuchi Smita, Jaya Singh Khastri, Rupesh Dash, Soma Chattopadhyay, Ghulam Hussain Syed, Shanti Senapati, Tushar K. Beuria, Debdutta Bhattacharya, Rajeeb Swain, Punit Prasad, COVID-19 team of ILS & RMRC, Orissa COVID-19 study group, Sanghamitra Pati, Ajay Parida"
EPI_ISL_455589,hCoV-19/Thailand/Nonthaburi_3481/2020,Asia / Thailand / Nonthaburi,2020-03-20,unknown,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455590,hCoV-19/Thailand/Nonthaburi_3480/2020,Asia / Thailand / Nonthaburi,2020-03-20,unknown,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455591,hCoV-19/Thailand/Nonthaburi_3479/2020,Asia / Thailand / Nonthaburi,2020-03-20,unknown,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455592,hCoV-19/Thailand/Nonthaburi_3478/2020,Asia / Thailand / Nonthaburi,2020-03-20,unknown,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455593,hCoV-19/Thailand/Nonthaburi_3472/2020,Asia / Thailand / Nonthaburi,2020-03-20,unknown,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455594,hCoV-19/Thailand/Nonthaburi_2983/2020,Asia / Thailand / Nonthaburi,2020-03-18,Central Chest Institute of Thailand,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455604,hCoV-19/Thailand/Bangkok_2420/2020,Asia / Thailand / Bangkok,2020-03-13,Ramkhamhaeng Hospital,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455605,hCoV-19/Thailand/Nonthaburi_2472/2020,Asia / Thailand / Nonthaburi,2020-03-14,Panyananthaphikkhu Chonprathan Medical Center,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455606,hCoV-19/Thailand/Bangkok_2488/2020,Asia / Thailand / Bangkok,2020-03-13,Praram 9 Hospital,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455607,hCoV-19/Thailand/Bangkok_2489/2020,Asia / Thailand / Bangkok,2020-03-13,Praram 9 Hospital,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455608,hCoV-19/Thailand/Bangkok_2504/2020,Asia / Thailand / Bangkok,2020-03-14,Phramongkutklao Hospital,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455624,hCoV-19/Thailand/Bangkok_2295/2020,Asia / Thailand / Bangkok,2020-03-12,n/a,"National Institute of Health. Department of medical Sciences, Ministry of Public Health, Thailand","Pilailuk,Okada; Siripaporn,Phuygun; Thanutsapa,Thanadachakul; Sittiporn,Parnmen;Warawan,Wongboot; Sunthareeya,Waicharoen; Malinee,Chittaganpitch"
EPI_ISL_455640,hCoV-19/India/S4/2020,Asia / India / West_Bengal / East Medinipur,2020-03-27,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455641,hCoV-19/India/S7/2020,Asia/India / West_Bengal / Kolkata,2020-03-31,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455643,hCoV-19/India/S13/2020,Asia / India / West_Bengal / North 24 Parganas,2020-03-30,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455644,hCoV-19/India/S14/2020,Asia / India / West_Bengal / East Medinipur,2020-04-02,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455645,hCoV-19/India/S15/2020,Asia / India / West_Bengal / Kolkata,2020-04-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455646,hCoV-19/India/S16/2020,Asia / India / West_Bengal / Howrah,2020-04-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455647,hCoV-19/India/S17/2020,Asia / India / West_Bengal / Kolkata,2020-04-19,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455648,hCoV-19/India/S18/2020,Asia / India / West_Bengal / Kolkata,2020-04-20,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455649,hCoV-19/India/S19/2020,Asia / India / West_Bengal / Kolkata,2020-04-20,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455650,hCoV-19/India/S20/2020,Asia / India / West_Bengal / Kolkata,2020-04-20,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455651,hCoV-19/India/S21/2020,Asia / India / West_Bengal / Kolkata,2020-04-21,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455652,hCoV-19/India/S22/2020,Asia / India / West_Bengal / South 24 Parganas,2020-04-21,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455653,hCoV-19/India/S23/2020,Asia / India / West_Bengal / South 24 Parganas,2020-04-21,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455654,hCoV-19/India/S24/2020,Asia/India / West_Bengal / Kolkata,2020-04-21,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455655,hCoV-19/India/S25/2020,Asia / India / Rajasthan / Bikaner,2020-04-30,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455656,hCoV-19/India/S27/2020,Asia / India / West_Bengal / South 24 Parganas,2020-04-30,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455657,hCoV-19/India/S28/2020,Asia/India / West_Bengal / Kolkata,2020-04-30,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455658,hCoV-19/India/S29/2020,Asia / India / West_Bengal / South 24 Parganas,2020-04-30,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455659,hCoV-19/India/S30/2020,Asia / India / West_Bengal / South 24 Parganas,2020-05-01,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455660,hCoV-19/India/S31/2020,Asia / India / West_Bengal / South 24 Parganas,2020-05-01,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455661,hCoV-19/India/S32/2020,Asia/India / West_Bengal / Kolkata,2020-05-01,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455662,hCoV-19/India/S33/2020,Asia / India / West_Bengal / Howrah,2020-05-02,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455663,hCoV-19/India/S34/2020,Asia / India / West_Bengal / South 24 Parganas,2020-05-02,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455664,hCoV-19/India/S42/2020,Asia/India / West_Bengal / Kolkata,2020-05-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455665,hCoV-19/India/S44/2020,Asia/India / West_Bengal / Kolkata,2020-05-01,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455666,hCoV-19/India/S45/2020,Asia/India / West_Bengal / Kolkata,2020-05-01,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455667,hCoV-19/India/S46/2020,Asia / India / West_Bengal / South 24 Parganas,2020-05-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455668,hCoV-19/India/S48/2020,Asia / India / West_Bengal / North 24 Parganas,2020-05-05,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455669,hCoV-19/India/S49/2020,Asia / India / West_Bengal / Kolkata,2020-05-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455670,hCoV-19/India/S50/2020,Asia / India / West_Bengal / Kolkata,2020-05-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455671,hCoV-19/India/S51/2020,Asia / India / West_Bengal / Kolkata,2020-05-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455672,hCoV-19/India/S52/2020,Asia / India / West_Bengal / North 24 Parganas,2020-05-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455673,hCoV-19/India/S53/2020,Asia / India / West_Bengal / South 24 Parganas,2020-05-02,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455674,hCoV-19/India/S55/2020,Asia / India / West_Bengal / Kolkata,2020-05-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455675,hCoV-19/India/S56/2020,Asia / India / West_Bengal / North 24 Parganas,2020-05-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455676,hCoV-19/India/S58/2020,Asia / India / West_Bengal / Kolkata,2020-05-03,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455678,hCoV-19/India/S61/2020,Asia / India / West_Bengal / North 24 Parganas,2020-04-30,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455679,hCoV-19/India/S62/2020,Asia / India / West_Bengal / East Medinipur,2020-05-04,ICMR-National Institute of Cholera and Enteric Diseases,National Institute of Biomedical Genomics,"Arindam Maitra, Mamta Chawla Sarkar, Sreedhar Chinnaswamy, Hasina Banu, Ananya Chatterjee, Shanta Dutta, Saumitra Das"
EPI_ISL_455680,hCoV-19/Changzhou/JS27/2020,Asia / China / Jiangsu / Changzhou,2020-01-26,unknown,Institute of pathogenic microbiology,"Cui,L."
EPI_ISL_455683,hCoV-19/Zhejiang/CN1/2020,Asia / China /  Zhejiang,2020-01-22,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455684,hCoV-19/Zhejiang/CN2/2020,Asia / China /  Zhejiang,2020-01-22,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455685,hCoV-19/Zhejiang/CN5/2020,Asia / China /  Zhejiang,2020-01-22,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455686,hCoV-19/Zhejiang/CN3/2020,Asia / China /  Zhejiang,2020-01-26,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455687,hCoV-19/Zhejiang/CN4/2020,Asia / China /  Zhejiang,2020-01-26,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455688,hCoV-19/Zhejiang/OS1/2020,Asia / China /  Zhejiang,2020-03-24,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455689,hCoV-19/Zhejiang/OS5/2020,Asia / China /  Zhejiang,2020-03-24,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455690,hCoV-19/Zhejiang/OS6/2020,Asia / China /  Zhejiang,2020-03-24,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455691,hCoV-19/Zhejiang/OS3/2020,Asia / China /  Zhejiang,2020-03-24,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455692,hCoV-19/Zhejiang/OS2/2020,Asia / China /  Zhejiang,2020-03-24,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455693,hCoV-19/Zhejiang/OS4/2020,Asia / China /  Zhejiang,2020-03-24,unknown,Department of Microbiology,"Gao,Q., Bao,L., Mao,H., Wang,L., Xu,K., Yang,M., Li,Y., Zhu,L., Wang,N., Lv,Z., Gao,H., Ge,X., Kan,B., Hu,Y., Liu,J., Cai,F., Jiang,D., Yin,Y., Qin,C., Li,J., Gong,X., Lou,X., Shi,W., Wu,D., Zhang,H., Deng,W., Lu,J., Li,C., Wang,X., Yin,W., Zhang,Y., Sun,Y."
EPI_ISL_455694,hCoV-19/Vietnam/VNHN_1098/2020,Asia / Vietnam / Hanoi,2020-03-18,National Hospital of Tropical Diseases,"Oxford University Clinical Research Unit, Hanoi, Vietnam","Nguyen Thi Tam, Van Dinh Trang, Nguyen Thu Trang, Nguyen Thi Ngoc Diep, Le Nguyen Minh Hoa, Pham Ngoc Thach, H. Rogier van Doorn, on behalf of the OUCRU COVID-19 research group"
EPI_ISL_455695,hCoV-19/Vietnam/VNHN_1099/2020,Asia / Vietnam / Hanoi,2020-03-18,National Hospital of Tropical Diseases,"Oxford University Clinical Research Unit, Hanoi, Vietnam","Nguyen Thi Tam, Van Dinh Trang, Nguyen Thu Trang, Nguyen Thi Ngoc Diep, Le Nguyen Minh Hoa, Pham Ngoc Thach, H. Rogier van Doorn, on behalf of the OUCRU COVID-19 research group"
EPI_ISL_455696,hCoV-19/Vietnam/VNHN_1167/2020,Asia / Vietnam / Hanoi,2020-03-18,National Hospital of Tropical Diseases,"Oxford University Clinical Research Unit, Hanoi, Vietnam","Nguyen Thi Tam, Van Dinh Trang, Nguyen Thu Trang, Nguyen Thi Ngoc Diep, Le Nguyen Minh Hoa, Pham Ngoc Thach, H. Rogier van Doorn, on behalf of the OUCRU COVID-19 research group"
EPI_ISL_455697,hCoV-19/Vietnam/VNHN_1528/2020,Asia / Vietnam / Hanoi,2020-03-22,National Hospital of Tropical Diseases,"Oxford University Clinical Research Unit, Hanoi, Vietnam","Nguyen Thi Tam, Van Dinh Trang, Nguyen Thu Trang, Nguyen Thi Ngoc Diep, Le Nguyen Minh Hoa, Pham Ngoc Thach, H. Rogier van Doorn, on behalf of the OUCRU COVID-19 research group"
EPI_ISL_455698,hCoV-19/Vietnam/VNHN_1226/2020,Asia / Vietnam / Hanoi,2020-03-19,National Hospital of Tropical Diseases,"Oxford University Clinical Research Unit, Hanoi, Vietnam","Nguyen Thi Tam, Van Dinh Trang, Nguyen Thu Trang, Nguyen Thi Ngoc Diep, Le Nguyen Minh Hoa, Pham Ngoc Thach, H. Rogier van Doorn, on behalf of the OUCRU COVID-19 research group"
EPI_ISL_455699,hCoV-19/Vietnam/VNHN_1492/2020,Asia / Vietnam / Hanoi,2020-03-21,National Hospital of Tropical Diseases,"Oxford University Clinical Research Unit, Hanoi, Vietnam","Nguyen Thi Tam, Van Dinh Trang, Nguyen Thu Trang, Nguyen Thi Ngoc Diep, Le Nguyen Minh Hoa, Pham Ngoc Thach, H. Rogier van Doorn, on behalf of the OUCRU COVID-19 research group"
